Times,Y1_WhiteNoise,Y2_RandomEffects,Y3_STA_Effects,Y4_Stabilizing,Y5_Markov,Y6_Stabilizing+STA,Y7_Stabilizing+SDO,Y8_ARIMA
30.614,0.335552743977203,0.335552743977203,0.335552743977203,-0.0742441868470952,-5,-0.0742441868470952,0.518117418412842,3.02360154545878
30.615,0.288564073126404,0.288564073126404,0.288564073126404,-0.106384020328475,-5,-0.106384020328475,0.485977584931462,3.15760990831427
30.616,0.23818779044853,0.23818779044853,0.23818779044853,-0.135483498940654,-4,-0.135483498940654,0.456878106319283,2.98591329673253
30.617,0.18631416204629,0.18631416204629,0.18631416204629,-0.160260427554762,-4,-0.160260427554762,0.432101177705175,2.83743802729972
30.618,0.133629021876456,0.133629021876456,0.133629021876456,-0.180893482213645,-4,-0.180893482213645,0.411468123046293,2.68958081677932
30.619,0.0813456109842727,0.0813456109842727,0.0813456109842727,-0.196998196663099,-5,-0.196998196663099,0.395363408596839,2.42972138908355
30.62,0.0306030641437966,0.0306030641437966,0.0306030641437966,-0.208341104170955,-7,-0.208341104170955,0.384020501088982,2.26774229583398
30.621,-0.0189460617135652,-0.0189460617135652,-0.0189460617135652,-0.216222009194126,-6,-0.216222009194126,0.376139596065811,2.7216500088759
30.622,-0.0670153741700221,-0.0670153741700221,-0.0670153741700221,-0.221046919811758,-6,-0.221046919811758,0.37131468544818,2.8422836435592
30.623,-0.112941979996942,-0.112941979996942,-0.112941979996942,-0.222764141676326,-6,-0.222764141676326,0.369597463583611,2.65350241212232
30.624,-0.157284289868838,-0.157284289868838,-0.157284289868838,-0.222553623212956,-7,-0.222553623212956,0.369807982046981,2.33926682535269
30.625,-0.199512624280009,-0.199512624280009,-0.199512624280009,-0.220271232981536,-7,-0.220271232981536,0.372090372278401,2.31675274296648
30.626,-0.239026822786309,-0.239026822786309,-0.239026822786309,-0.21573118489153,-8,-0.21573118489153,0.376630420368408,2.21093165761514
30.627,-0.275159883291791,-0.275159883291791,-0.275159883291791,-0.208718008418705,-8,-0.208718008418705,0.383643596841233,2.02109640099784
30.628,-0.307703590378631,-0.307703590378631,-0.307703590378631,-0.199518113821805,-8,-0.199518113821805,0.392843491438133,1.41278034951638
30.629,-0.334718060277406,-0.334718060277406,-0.334718060277406,-0.186628960956218,-7,-0.186628960956218,0.405732644303719,0.917556217651088
30.63,-0.355741423275809,-0.355741423275809,-0.355741423275809,-0.170326531763378,-8,-0.170326531763378,0.422035073496559,1.10965351759656
30.631,-0.369051693932479,-0.369051693932479,-0.369051693932479,-0.149571496067372,-8,-0.149571496067372,0.442790109192565,1.52101423180093
30.632,-0.373186654523115,-0.373186654523115,-0.373186654523115,-0.123792157444534,-8,-0.123792157444534,0.468569447815403,1.65492386505171
30.633,-0.366874008078827,-0.366874008078827,-0.366874008078827,-0.092721079511339,-7,-0.092721079511339,0.499640525748598,1.73511570969043
30.634,-0.350663080963987,-0.350663080963987,-0.350663080963987,-0.057965936494231,-7,-0.057965936494231,0.534395668765706,2.11934224387852
30.635,-0.324285960075116,-0.324285960075116,-0.324285960075116,-0.019995628306514,-6,-0.019995628306514,0.572365976953423,2.12664072615989
30.636,-0.289079296176097,-0.289079296176097,-0.289079296176097,0.0192101612538074,-6,0.0192101612538074,0.611571766513745,1.87653367188009
30.637,-0.245760705673787,-0.245760705673787,-0.245760705673787,0.0586867195053564,-7,0.0586867195053564,0.651048324765294,1.1905543961871
30.638,-0.19693976603767,-0.19693976603767,-0.19693976603767,0.0957703152404024,-9,0.0957703152404024,0.68813192050034,0.871680837993155
30.639,-0.145564942361508,-0.145564942361508,-0.145564942361508,0.127991075868484,-9,0.127991075868484,0.720352681128421,0.747498474497197
30.64,-0.0945377959541089,-0.0945377959541089,-0.0945377959541089,0.153420007102186,-8,0.153420007102186,0.745781612362123,0.679586841552844
30.641,-0.0477271967997115,-0.0477271967997115,-0.0477271967997115,0.169546604836146,-8,0.169546604836146,0.761908210096084,0.750562833330866
30.642,-0.00791127468904931,-0.00791127468904931,-0.00791127468904931,0.175453205979579,-7,0.175453205979579,0.767814811239517,1.18018198515679
30.643,0.0217038245110636,0.0217038245110636,0.0217038245110636,0.169977663983776,-6,0.169977663983776,0.762339269243714,1.54116524599745
30.644,0.0383962618500699,0.0383962618500699,0.0383962618500699,0.152674568526027,-6,0.152674568526027,0.745036173785965,1.3525150242608
30.645,0.0402689455632105,0.0402689455632105,0.0402689455632105,0.124012338533962,-7,0.124012338533962,0.7163739437939,0.984750299255577
30.646,0.0271177791710488,0.0271177791710488,0.0271177791710488,0.0860587044350082,-6,0.0860587044350082,0.678420309694946,1.25281789439705
30.647,-0.00108400026634761,-0.00108400026634761,-0.00108400026634761,0.0406451841106102,-6,0.0406451841106102,0.633006789370548,1.10465102220294
30.648,-0.042518732011696,-0.042518732011696,-0.042518732011696,-0.00891858445686025,-5,-0.00891858445686025,0.583443020803077,0.614998882048958
30.649,-0.0952389940439663,-0.0952389940439663,-0.0952389940439663,-0.0598551295977585,-5,-0.0598551295977585,0.532506475662179,0.527782673962502
30.65,-0.155589902925073,-0.155589902925073,-0.155589902925073,-0.108235012559313,-4,-0.108235012559313,0.484126592700624,0.656825591798269
30.651,-0.220070517331578,-0.220070517331578,-0.220070517331578,-0.151068624453956,-3,-0.151068624453956,0.441292980805981,1.1172634080115
30.652,-0.284113751104573,-0.284113751104573,-0.284113751104573,-0.18489813333616,-3,-0.18489813333616,0.407463471923778,0.893001860878769
30.653,-0.343282493926314,-0.343282493926314,-0.343282493926314,-0.207087249490668,-2,-0.207087249490668,0.385274355769269,0.770050038854176
30.654,-0.393603445722722,-0.393603445722722,-0.393603445722722,-0.215990751388943,-1,-0.215990751388943,0.376370853870994,1.64962532378935
30.655,-0.431445442725412,-0.431445442725412,-0.431445442725412,-0.210634598113844,0,-0.210634598113844,0.381727007146094,2.47673607822315
30.656,-0.453202483365075,-0.453202483365075,-0.453202483365075,-0.190264719130738,0,-0.190264719130738,0.402096886129199,2.80675051397972
30.657,-0.457709319520031,-0.457709319520031,-0.457709319520031,-0.156718611459547,0,-0.156718611459547,0.43564299380039,3.17978729925897
30.658,-0.443600167683748,-0.443600167683748,-0.443600167683748,-0.111265737331355,-1,-0.111265737331355,0.481095867928583,2.71311537164709
30.659,-0.410767004139654,-0.410767004139654,-0.410767004139654,-0.0561794263209893,-1,-0.0561794263209893,0.536182178938948,2.4449553116315
30.66,-0.361076767963688,-0.361076767963688,-0.361076767963688,0.00474669511917399,0,0.00474669511917399,0.597108300379111,2.38146174193097
30.661,-0.296476784904392,-0.296476784904392,-0.296476784904392,0.0683973391546351,0,0.0683973391546351,0.660758944414573,2.62586423788392
30.662,-0.220296825536335,-0.220296825536335,-0.220296825536335,0.130897830691766,-1,0.130897830691766,0.723259435951703,2.807150810235
30.663,-0.13640285344696,-0.13640285344696,-0.13640285344696,0.188612236642787,0,0.188612236642787,0.780973841902725,2.72397673984655
30.664,-0.04883597473036,-0.04883597473036,-0.04883597473036,0.23845666803083,-1,0.23845666803083,0.830818273290767,2.99093690066288
30.665,0.0382813373549145,0.0382813373549145,0.0382813373549145,0.277882646509938,-2,0.277882646509938,0.870244251769876,2.95937761014623
30.666,0.120060665631223,0.120060665631223,0.120060665631223,0.304085445484259,-1,0.304085445484259,0.896447050744197,2.91590991571417
30.667,0.192803790497541,0.192803790497541,0.192803790497541,0.316011481253726,-1,0.316011481253726,0.908373086513663,2.93491906834837
30.668,0.253915099909366,0.253915099909366,0.253915099909366,0.313920494414806,0,0.313920494414806,0.906282099674743,3.27412618537837
30.669,0.299978001205741,0.299978001205741,0.299978001205741,0.297199296828219,0,0.297199296828219,0.889560902088156,3.92180370623097
30.67,0.329779740337768,0.329779740337768,0.329779740337768,0.267561176594602,0,0.267561176594602,0.85992278185454,4.10442819327637
30.671,0.342293247951772,0.342293247951772,0.342293247951772,0.226562448889686,1,0.226562448889686,0.818924054149624,4.22234993457189
30.672,0.338369059906788,0.338369059906788,0.338369059906788,0.177325771066765,1,0.177325771066765,0.769687376326702,4.2185282481108
30.673,0.319208337372247,0.319208337372247,0.319208337372247,0.122699894318871,0,0.122699894318871,0.715061499578808,4.19969715673647
30.674,0.287073453018263,0.287073453018263,0.287073453018263,0.0660250311011125,1,0.0660250311011125,0.65838663636105,3.80049329467087
30.675,0.244346469873609,0.244346469873609,0.244346469873609,0.0100930417362362,0,0.0100930417362362,0.602454646996174,3.74153560343762
30.676,0.194402478057354,0.194402478057354,0.194402478057354,-0.0418695584272664,0,-0.0418695584272664,0.550492046832671,3.21395982147208
30.677,0.141176901318484,0.141176901318484,0.141176901318484,-0.0867212234806833,0,-0.0867212234806833,0.505640381779254,3.51211258449828
30.678,0.0886277475499245,0.0886277475499245,0.0886277475499245,-0.121926132553106,1,-0.121926132553106,0.470435472706832,3.98925302451228
30.679,0.0399379397707554,0.174088550890141,0.0399379397707554,-0.146230713821654,1,-0.146230713821654,0.452043796896917,3.91470161401085
30.68,-0.00225817212402819,-0.180295656762643,0.420596274426274,-0.159180682952106,2,0.263673763598195,0.448685068387081,3.41977077446967
30.681,-0.0350547860728444,-0.301279377808557,1.0845909408003,-0.160141160310501,1,0.959504566562643,0.45798757735127,3.17758034342206
30.682,-0.0571120134861786,-0.262331757980339,0.467362571516025,-0.150170155661735,-1,0.374304429340468,0.476361066529782,3.01160136674322
30.683,-0.0668576127936884,-0.133343074787371,-0.385900752382426,-0.129881723836898,-3,-0.448924863425636,0.501377285048663,2.77268990374394
30.684,-0.0645912407314215,0.644562297228817,-0.100698730758,-0.101639007007251,-4,-0.13774649703383,0.529344544868577,2.37985315438683
30.685,-0.0515453472485947,0.986363776161693,-0.0264554021508133,-0.0682653121229745,-3,-0.043175367025193,0.556849330779139,1.87663776791016
30.686,-0.0287395491525554,0.98923394514768,-0.0478672064910092,-0.0318064516023403,-1,-0.050934108940794,0.581938325143945,1.38441670293931
30.687,0.0023298974271758,1.12017848709911,0.0112000558488972,0.00562428529785901,1,0.0144944437195804,0.602981397015355,0.911864243962377
30.688,0.0389381129809953,-0.672312762791645,0.0390952874928272,0.0411076437921067,1,0.0412648183039387,0.617868476106532,1.21888003799937
30.689,0.0792102660515186,0.0792102660515186,0.0792102660515186,0.0731582681042087,1,0.0731582681042087,0.649919100418634,0.914560341929656
30.69,0.120484904711505,0.120484904711505,0.120484904711505,0.0998012531433529,2,0.0998012531433529,0.676562085457778,0.826944676521949
30.691,0.161031991156842,0.161031991156842,0.161031991156842,0.12038808896002,2,0.12038808896002,0.697148921274445,0.669937249510927
30.692,0.199057257439232,0.199057257439232,0.199057257439232,0.134335737450406,2,0.134335737450406,0.711096569764831,0.864543871657874
30.693,0.233553597763216,0.233553597763216,0.233553597763216,0.141964930284308,2,0.141964930284308,0.718725762598734,1.05250052817138
30.694,0.263160670726058,0.263160670726058,0.263160670726058,0.143179017190289,2,0.143179017190289,0.719939849504714,0.852274653778135
30.695,0.288949208385901,0.288949208385901,0.288949208385901,0.140331751412074,3,0.140331751412074,0.7170925837265,1.32484590946675
30.696,0.310096068405234,0.310096068405234,0.310096068405234,0.133412261148993,3,0.133412261148993,0.710173093463418,1.65873345856576
30.697,0.328070532339418,0.328070532339418,0.328070532339418,0.124704272853378,3,0.124704272853378,0.701465105167803,1.925915742066
30.698,0.343587515338078,0.343587515338078,0.343587515338078,0.115280401281362,4,0.115280401281362,0.692041233595788,2.41103365234103
30.699,0.358258015929593,0.358258015929593,0.358258015929593,0.106894821616605,5,0.106894821616605,0.68365565393103,2.26217451594698
30.7,0.373399883920869,0.373399883920869,0.373399883920869,0.10065772528456,6,0.10065772528456,0.677418557598986,2.41837440823435
30.701,0.389916209773133,0.389916209773133,0.389916209773133,0.0970425060799115,4,0.0970425060799115,0.673803338394337,2.28084978453151
30.702,0.408517150248001,0.408517150248001,0.408517150248001,0.0962349453387981,5,0.0962349453387981,0.672995777653223,1.89575232972765
30.703,0.429227693275416,0.429227693275416,0.429227693275416,0.0976984992984531,5,0.0976984992984531,0.674459331612878,1.09978139551485
30.704,0.452532653245148,0.452532653245148,0.452532653245148,0.101463759408494,7,0.101463759408494,0.678224591722919,0.436015538396063
30.705,0.476640555816242,0.476640555816242,0.476640555816242,0.10527891009789,7,0.10527891009789,0.682039742412315,-0.166672794890877
30.706,0.501041921808175,0.501041921808175,0.501041921808175,0.108624494070245,7,0.108624494070245,0.68538532638467,0.0472790266875069
30.707,0.523452735034557,0.732911772937301,0.523452735034557,0.109310408482578,7,0.109310408482578,0.648994175520069,0.289844831904226
30.708,0.54171582085727,0.438126266050437,0.964570267407572,0.105711412608775,9,0.528565859159077,0.615596344542253,0.144480219537954
30.709,0.553492599063455,0.833170289154687,1.6731383259366,0.0963459082932049,10,1.21599163516635,0.583111571318232,-0.0167595043676627
30.71,0.557407290879797,0.912763548089548,1.081881875882,0.0809914184509062,11,0.60546600345311,0.551134767212287,0.319159841276146
30.711,0.550884126796654,0.584600434492593,0.231840987207916,0.058269970677582,13,-0.260773168911156,0.518186365996505,0.715506021267968
30.712,0.532305317118801,-0.696270688072729,0.496197827092222,0.028037166864212,12,-0.00807032316236609,0.484316288983834,1.04679156126316
30.713,0.500646420085668,0.703081640951012,0.52573636518345,-0.00922916354176255,11,0.0158607815560189,0.450186700781093,1.12607159707599
30.714,0.455461290584703,1.53993648624973,0.436333633246249,-0.0525684603343755,11,-0.0716961176728293,0.416810063832261,0.943805851231838
30.715,0.397001648212757,0.417798388807449,0.405871806634478,-0.100514410639447,12,-0.0916442522177252,0.385502100760738,0.409738910740028
30.716,0.32664242063592,0.896703405359658,0.326799595147752,-0.150770756088394,11,-0.150613581576562,0.358145335159643,0.491772119444978
30.717,0.246460735537883,0.246460735537883,0.246460735537883,-0.200798289968753,12,-0.200798289968753,0.308117801279284,1.19647946171975
30.718,0.159476510676565,0.159476510676565,0.159476510676565,-0.247622856836319,11,-0.247622856836319,0.261293234411718,1.62141283582258
30.719,0.0686713737720643,0.0686713737720643,0.0686713737720643,-0.288903422373557,11,-0.288903422373557,0.22001266887448,1.363684279165
30.72,-0.0227150436217205,-0.0227150436217205,-0.0227150436217205,-0.32250915529263,11,-0.32250915529263,0.186406935955407,1.37867590252331
30.721,-0.110968600714764,-0.110968600714764,-0.110968600714764,-0.346260881327148,12,-0.346260881327148,0.162655209920889,1.86713858806061
30.722,-0.192283817806149,-0.192283817806149,-0.192283817806149,-0.358323922153103,11,-0.358323922153103,0.150592169094934,1.82647766163754
30.723,-0.263602185668803,-0.263602185668803,-0.263602185668803,-0.357977505585136,11,-0.357977505585136,0.150938585662901,1.62655383539802
30.724,-0.322357412285455,-0.322357412285455,-0.322357412285455,-0.345137231084761,11,-0.345137231084761,0.163778860163276,1.42913459074346
30.725,-0.36662724130167,-0.36662724130167,-0.36662724130167,-0.320379613884024,14,-0.320379613884024,0.188536477364013,1.3623557026075
30.726,-0.394962866922321,-0.394962866922321,-0.394962866922321,-0.284639316727871,14,-0.284639316727871,0.224276774520166,1.27816496879345
30.727,-0.408002859204482,-0.408002859204482,-0.408002859204482,-0.240751445664457,15,-0.240751445664457,0.26816464558358,1.08207346241305
30.728,-0.406115804549313,-0.406115804549313,-0.406115804549313,-0.190714101876396,15,-0.190714101876396,0.318201989371641,0.796213107872433
30.729,-0.391141418279221,-0.391141418279221,-0.391141418279221,-0.137596895231026,16,-0.137596895231026,0.371319196017011,0.385380413111216
30.73,-0.364814856419302,-0.364814856419302,-0.364814856419302,-0.0837509543249016,17,-0.0837509543249016,0.425165136923135,0.298356625757716
30.731,-0.330449032449272,-0.330449032449272,-0.330449032449272,-0.0326349394898907,16,-0.0326349394898907,0.476281151758146,0.341942999850476
30.732,-0.290134092305871,-0.290134092305871,-0.290134092305871,0.0142069885514887,15,0.0142069885514887,0.523123079799526,0.331883280488292
30.733,-0.248061131778554,-0.248061131778554,-0.248061131778554,0.053438551368508,15,0.053438551368508,0.562354642616545,0.143919390953737
30.734,-0.20677343419515,-0.20677343419515,-0.20677343419515,0.0840385386782097,15,0.0840385386782097,0.592954629926247,-0.629078292668646
30.735,-0.168074801567428,-0.168074801567428,-0.168074801567428,0.10592946357029,16,0.10592946357029,0.614845554818327,-0.870572587209521
30.736,-0.134048568061829,-0.134048568061829,-0.134048568061829,0.118769804361831,18,0.118769804361831,0.627685895609868,-0.726589555138998
30.737,-0.10591411103545,-0.10591411103545,-0.10591411103545,0.123150300515844,19,0.123150300515844,0.632066391763881,-1.06310331666423
30.738,-0.0841947507258783,-0.0841947507258783,-0.0841947507258783,0.120239600722247,19,0.120239600722247,0.629155691970284,-1.24972972710379
30.739,-0.0687622999674595,-0.0687622999674595,-0.0687622999674595,0.111624131336216,16,0.111624131336216,0.620540222584253,-0.550002225574314
30.74,-0.05939293781312,-0.05939293781312,-0.05939293781312,0.0986686672233124,17,0.0986686672233124,0.607584758471349,-0.191996544244606
30.741,-0.0535260372122925,-0.0535260372122925,-0.0535260372122925,0.0848018343794774,18,0.0848018343794774,0.593717925627514,-0.152207844610917
30.742,-0.0496872257383344,-0.0496872257383344,-0.0496872257383344,0.07168027897754,17,0.07168027897754,0.580596370225577,-0.145569417867033
30.743,-0.0467350311158576,-0.0467350311158576,-0.0467350311158576,0.0602964178045089,18,0.0602964178045089,0.569212509052546,0.103782498111045
30.744,-0.0427021989267007,-0.0427021989267007,-0.0427021989267007,0.0522699664327639,18,0.0522699664327639,0.561186057680801,-0.0339099753536978
30.745,-0.0358450435052512,-0.0358450435052512,-0.0358450435052512,0.0486731285676607,18,0.0486731285676607,0.557589219815698,-0.294261785253578
30.746,-0.025290431924249,-0.025290431924249,-0.025290431924249,0.0494931144351307,18,0.0494931144351307,0.558409205683168,-0.691980212970284
30.747,-0.00988360501653792,-0.00988360501653792,-0.00988360501653792,0.0550013184558157,19,0.0550013184558157,0.563917409703853,-0.706337119880548
30.748,0.0100747024032437,0.0100747024032437,0.0100747024032437,0.0639593621844341,18,0.0639593621844341,0.572875453432471,-0.708152162602131
30.749,0.0334245742075542,0.0334245742075542,0.0334245742075542,0.0745173615518578,18,0.0745173615518578,0.583433452799895,-1.00055600249146
30.75,0.0589085363017665,0.0589085363017665,0.0589085363017665,0.0850978513356986,18,0.0850978513356986,0.594013942583736,-0.763213828367755
30.751,0.085276175283955,0.085276175283955,0.085276175283955,0.0944459200507473,18,0.0944459200507473,0.603362011298784,-0.565441685729745
30.752,0.109438799691529,0.109438799691529,0.109438799691529,0.099719360448172,18,0.099719360448172,0.608635451696209,-0.246281660050599
30.753,0.130299605601559,0.130299605601559,0.130299605601559,0.100636294268568,17,0.100636294268568,0.609552385516605,0.175075131688322
30.754,0.14515427553302,0.14515427553302,0.14515427553302,0.0953637053463151,17,0.0953637053463151,0.604279796594352,0.327354562985731
30.755,0.152442685734777,0.152442685734777,0.152442685734777,0.0835793744788085,17,0.0835793744788085,0.592495465726845,-0.238347341880953
30.756,0.150857083027855,0.150857083027855,0.150857083027855,0.0652778968761257,18,0.0652778968761257,0.574193988124162,-0.591203593566171
30.757,0.139741370186655,0.139741370186655,0.139741370186655,0.0411066046597001,18,0.0411066046597001,0.550022695907737,-1.27795808680951
30.758,0.119224270761877,0.119224270761877,0.119224270761877,0.0123681843029819,19,0.0123681843029819,0.521284275551019,-1.36211266837004
30.759,0.0898165496667873,0.0898165496667873,0.0898165496667873,-0.0195131736527041,19,-0.0195131736527041,0.489402917595333,-1.0737508345612
30.76,0.0527437947116821,0.0527437947116821,0.0527437947116821,-0.0526832938772684,19,-0.0526832938772684,0.456232797370768,-1.04767873829129
30.761,0.00992989002490587,0.00992989002490587,0.00992989002490587,-0.084960539788591,18,-0.084960539788591,0.423955551459446,-1.42883349402592
30.762,-0.0361714853815398,-0.0361714853815398,-0.0361714853815398,-0.114069807237318,17,-0.114069807237318,0.394846284010718,-1.55369513794164
30.763,-0.0832558885636013,-0.0832558885636013,-0.0832558885636013,-0.138340248971916,19,-0.138340248971916,0.37057584227612,-1.63844590097835
30.764,-0.128649832327417,-0.128649832327417,-0.128649832327417,-0.156066142941349,20,-0.156066142941349,0.352849948306688,-1.32394466640283
30.765,-0.169823974069734,-0.169823974069734,-0.169823974069734,-0.166027056095396,20,-0.166027056095396,0.34288903515264,-1.3572544267436
30.766,-0.205232832768905,-0.205232832768905,-0.205232832768905,-0.168230503575488,20,-0.168230503575488,0.340685587672549,-1.09312261435995
30.767,-0.233447720767036,-0.233447720767036,-0.233447720767036,-0.162799290858522,20,-0.162799290858522,0.346116800389515,-0.846471329905066
30.768,-0.252386042474792,-0.252386042474792,-0.252386042474792,-0.149177754394573,19,-0.149177754394573,0.359738336853464,-0.812035418282353
30.769,-0.262298419339439,-0.262298419339439,-0.262298419339439,-0.129254580380306,19,-0.129254580380306,0.379661510867731,-1.13636547092618
30.77,-0.262719228465005,-0.262719228465005,-0.262719228465005,-0.10382447342981,18,-0.10382447342981,0.405091617818227,-0.745496534265298
30.771,-0.25369681078525,-0.25369681078525,-0.25369681078525,-0.0740371610640931,19,-0.0740371610640931,0.434878930183944,-0.675769014551312
30.772,-0.236985915150181,-0.236985915150181,-0.236985915150181,-0.0425188332162049,19,-0.0425188332162049,0.466397258031832,-1.25206050023805
30.773,-0.213167440148815,-0.213167440148815,-0.213167440148815,-0.0101965915715987,18,-0.0101965915715987,0.498719499676438,-1.3960740275689
30.774,-0.183038858229067,-0.183038858229067,-0.183038858229067,0.0219713086624694,18,0.0219713086624694,0.530887399910506,-1.58196868644803
30.775,-0.147823605371718,-0.147823605371718,-0.147823605371718,0.0527922997873248,19,0.0527922997873248,0.561708391035362,-1.82839828748129
30.776,-0.108011100297126,-0.108011100297126,-0.108011100297126,0.0820463449044511,19,0.0820463449044511,0.590962436152488,-1.88476576699871
30.777,-0.064105798179776,-0.064105798179776,-0.064105798179776,0.109542378040911,19,0.109542378040911,0.618458469288948,-1.94790079920516
30.778,-0.0168645336323266,-0.0168645336323266,-0.0168645336323266,0.134875166980178,18,0.134875166980178,0.643791258228215,-1.43362790294846
30.779,0.0333124488100064,0.0333124488100064,0.0333124488100064,0.158077116026476,18,0.158077116026476,0.666993207274513,-1.41460133905525
30.78,0.0861479999104505,0.0861479999104505,0.0861479999104505,0.179297243921625,19,0.179297243921625,0.688213335169661,-1.21216338253987
30.781,0.141213117402986,0.141213117402986,0.141213117402986,0.198502912629835,19,0.198502912629835,0.707419003877872,-0.738087326621491
30.782,0.19722156415921,0.19722156415921,0.19722156415921,0.214810776860092,19,0.214810776860092,0.723726868108129,-0.874714719814694
30.783,0.253502779823631,0.253502779823631,0.253502779823631,0.228129837152494,19,0.228129837152494,0.737045928400531,-1.00293599056845
30.784,0.308666880078123,0.308666880078123,0.308666880078123,0.237667969976487,18,0.237667969976487,0.746584061224524,-1.26423223296812
30.785,0.360868924874377,0.360868924874377,0.360868924874377,0.242336420777445,16,0.242336420777445,0.751252512025481,-1.30116579285418
30.786,0.40773849365372,0.40773849365372,0.40773849365372,0.240738705401298,14,0.240738705401298,0.749654796649335,-0.948132556506362
30.787,0.446948189855257,0.446948189855257,0.446948189855257,0.231800660522576,13,0.231800660522576,0.740716751770613,-1.04931815879343
30.788,0.476541324772567,0.476541324772567,0.476541324772567,0.21503366333537,12,0.21503366333537,0.723949754583407,-1.70037238054612
30.789,0.493469164133031,0.493469164133031,0.493469164133031,0.188954770028761,13,0.188954770028761,0.697870861276798,-1.8488380689748
30.79,0.496702969035267,0.496702969035267,0.496702969035267,0.154397620925245,15,0.154397620925245,0.663313712173281,-1.79149615518184
30.791,0.484366539530404,0.484366539530404,0.484366539530404,0.111181667235332,13,0.111181667235332,0.620097758483369,-1.8031112232382
30.792,0.455749172578827,0.455749172578827,0.455749172578827,0.0603279668366894,12,0.0603279668366894,0.569244058084726,-1.99765468246033
30.793,0.411673327936788,0.411673327936788,0.411673327936788,0.00418652882731201,12,0.00418652882731201,0.513102620075349,-2.01464840434782
30.794,0.353485826294489,0.353485826294489,0.353485826294489,-0.0548382785804491,12,-0.0548382785804491,0.454077812667588,-1.91982387860116
30.795,0.283194147061769,0.283194147061769,0.283194147061769,-0.11416230209708,11,-0.11416230209708,0.394753789150957,-2.00584610379857
30.796,0.203929041922972,0.203929041922972,0.203929041922972,-0.170594946816461,11,-0.170594946816461,0.338321144431576,-2.43484628668356
30.797,0.119221480427045,0.119221480427045,0.119221480427045,-0.221183518949095,10,-0.221183518949095,0.287732572298941,-2.6304105009261
30.798,0.0332000146574409,0.0332000146574409,0.0332000146574409,-0.26296828092888,9,-0.26296828092888,0.245947810319156,-2.722057639516
30.799,-0.0492423718594488,-0.0492423718594488,-0.0492423718594488,-0.292817011259994,9,-0.292817011259994,0.216099079988043,-2.66235453421958
30.8,-0.123566911106015,-0.123566911106015,-0.123566911106015,-0.308578148254562,9,-0.308578148254562,0.200337942993475,-2.52288591142047
30.801,-0.186359042908247,-0.186359042908247,-0.186359042908247,-0.309654650405881,9,-0.309654650405881,0.199261440842156,-2.81665669892432
30.802,-0.234720430413278,-0.234720430413278,-0.234720430413278,-0.296085107829736,10,-0.296085107829736,0.212830983418301,-2.63775426877675
30.803,-0.266896518209107,-0.266896518209107,-0.266896518209107,-0.269044174059618,12,-0.269044174059618,0.239871917188419,-2.59617181923397
30.804,-0.28184109910095,-0.28184109910095,-0.28184109910095,-0.230179920139538,13,-0.230179920139538,0.278736171108499,-2.33313346086428
30.805,-0.279820259697035,-0.279820259697035,-0.279820259697035,-0.182123096707715,12,-0.182123096707715,0.326792994540322,-2.44456923848006
30.806,-0.262268327971165,-0.262268327971165,-0.262268327971165,-0.128146545640301,14,-0.128146545640301,0.380769545607736,-3.14260166850341
30.807,-0.23155402114247,-0.23155402114247,-0.23155402114247,-0.0718029296835464,15,-0.0718029296835464,0.43711316156449,-3.79033363067053
30.808,-0.191028180887594,-0.191028180887594,-0.191028180887594,-0.0169165034919616,16,-0.0169165034919616,0.491999587756075,-3.59673390159846
30.809,-0.144042829811082,-0.144042829811082,-0.144042829811082,0.0334521482829434,18,0.0334521482829434,0.54236823953098,-3.6605573578707
30.81,-0.0944410709607401,-0.0944410709607401,-0.0944410709607401,0.0763634774766964,18,0.0763634774766964,0.585279568724733,-3.52991954604799
30.811,-0.0454852135308001,-0.0454852135308001,-0.0454852135308001,0.110046639411297,18,0.110046639411297,0.618962730659334,-2.75127020642618
30.812,0.000390449699469863,0.000390449699469863,0.000390449699469863,0.133912974759308,17,0.133912974759308,0.642829066007344,-2.3783979403599
30.813,0.0399403693880806,0.0399403693880806,0.0399403693880806,0.146680299496057,18,0.146680299496057,0.655596390744094,-3.04063815689122
30.814,0.0729462930585957,0.0729462930585957,0.0729462930585957,0.150350163267361,18,0.150350163267361,0.659266254515397,-3.08801845500466
30.815,0.098477757473221,0.098477757473221,0.098477757473221,0.145811595028514,19,0.145811595028514,0.654727686276551,-2.59738384318704
30.816,0.116426861928754,0.116426861928754,0.116426861928754,0.134598380478344,20,0.134598380478344,0.643514471726381,-2.35466177059382
30.817,0.128108526452009,0.128108526452009,0.128108526452009,0.11936036890593,20,0.11936036890593,0.628276460153967,-2.69944256117319
30.818,0.134040884164464,0.134040884164464,0.134040884164464,0.101420652837199,20,0.101420652837199,0.610336744085236,-2.59983253782804
30.819,0.136237149697667,0.136237149697667,0.136237149697667,0.0833327878029621,21,0.0833327878029621,0.592248879050999,-2.17780838956793
30.82,0.135973888407181,0.135973888407181,0.135973888407181,0.0664029689518835,21,0.0664029689518835,0.57531906019992,-2.27452907349588
30.821,0.13453972846161,0.13453972846161,0.13453972846161,0.0516882152159363,21,0.0516882152159363,0.560604306463973,-2.55899486094237
30.822,0.132983299522581,0.132983299522581,0.132983299522581,0.0397941432337202,21,0.0397941432337202,0.548710234481757,-2.3894024474367
