XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
-0.02364,-0.01540,-0.01433,-0.02249,0.05841,0.06769,-0.01790,-0.02089,0.03078,0.21580
-0.02508,-0.01472,-0.01339,-0.02142,0.05957,0.06666,-0.01778,-0.02058,0.03262,0.21831
-0.02455,-0.01425,-0.01420,-0.02164,0.05987,0.06681,-0.01829,-0.02069,0.03339,0.21737
-0.02372,-0.01403,-0.01512,-0.02061,0.05998,0.06847,-0.01892,-0.02161,0.03355,0.21971
-0.02313,-0.01454,-0.01641,-0.01866,0.06120,0.06829,-0.01839,-0.02272,0.03217,0.22193
-0.02331,-0.01502,-0.01632,-0.01757,0.06208,0.06714,-0.01752,-0.02185,0.03182,0.22073
-0.02291,-0.01446,-0.01550,-0.01893,0.06132,0.06740,-0.01731,-0.02294,0.03182,0.21825
-0.02195,-0.01366,-0.01515,-0.01823,0.06231,0.06569,-0.01785,-0.02321,0.03042,0.22025
-0.02111,-0.01363,-0.01570,-0.01833,0.06290,0.06584,-0.01720,-0.02262,0.03028,0.21869
-0.02203,-0.01441,-0.01499,-0.02014,0.06384,0.06627,-0.01681,-0.02245,0.03184,0.22042
-0.02259,-0.01467,-0.01558,-0.02180,0.06453,0.06597,-0.01758,-0.02272,0.03131,0.22231
-0.02228,-0.01496,-0.01533,-0.02331,0.06545,0.06508,-0.01680,-0.02323,0.03311,0.22033
-0.02301,-0.01559,-0.01592,-0.02432,0.06380,0.06633,-0.01661,-0.02301,0.03294,0.22116
-0.02322,-0.01597,-0.01598,-0.02231,0.06313,0.06579,-0.01715,-0.02262,0.03444,0.21920
-0.02180,-0.01581,-0.01497,-0.02362,0.06288,0.06703,-0.01671,-0.02269,0.03261,0.21646
-0.02165,-0.01612,-0.01423,-0.02552,0.06176,0.06522,-0.01650,-0.02318,0.03381,0.21467
-0.02148,-0.01627,-0.01334,-0.02633,0.06302,0.06592,-0.01691,-0.02263,0.03424,0.21332
-0.02075,-0.01552,-0.01214,-0.02582,0.06273,0.06424,-0.01600,-0.02354,0.03356,0.21246
-0.01969,-0.01548,-0.01200,-0.02473,0.06405,0.06252,-0.01602,-0.02333,0.03410,0.21284
-0.02066,-0.01622,-0.01280,-0.02354,0.06524,0.06141,-0.01512,-0.02373,0.03284,0.21575
-0.01941,-0.01601,-0.01219,-0.02512,0.06337,0.06012,-0.01490,-0.02270,0.03177,0.21609
-0.02026,-0.01668,-0.01139,-0.02621,0.06483,0.05860,-0.01435,-0.02321,0.03133,0.21738
-0.01958,-0.01603,-0.01222,-0.02755,0.06423,0.05805,-0.01440,-0.02218,0.03023,0.21949
-0.02041,-0.01560,-0.01099,-0.02588,0.06363,0.05968,-0.01516,-0.02131,0.02929,0.21780
-0.01991,-0.01466,-0.00972,-0.02696,0.06194,0.05947,-0.01500,-0.02246,0.02943,0.22000
-0.01867,-0.01526,-0.00885,-0.02550,0.06162,0.06067,-0.01470,-0.02267,0.02863,0.22186
-0.01942,-0.01494,-0.00813,-0.02545,0.06138,0.06032,-0.01469,-0.02186,0.02914,0.22325
-0.02020,-0.01568,-0.00860,-0.02731,0.06287,0.06206,-0.01430,-0.02284,0.03088,0.22129
-0.02112,-0.01561,-0.00748,-0.02634,0.06330,0.06271,-0.01382,-0.02338,0.03142,0.22244
-0.01995,-0.01582,-0.00622,-0.02435,0.06258,0.06331,-0.01341,-0.02407,0.03169,0.22236
-0.02081,-0.01548,-0.00663,-0.02517,0.06088,0.06427,-0.01426,-0.02455,0.03067,0.22377
-0.02158,-0.01463,-0.00719,-0.02549,0.05944,0.06331,-0.01447,-0.02566,0.03074,0.22382
-0.02174,-0.01544,-0.00645,-0.02609,0.06034,0.06376,-0.01508,-0.02544,0.02993,0.22542
-0.02242,-0.01552,-0.00572,-0.02529,0.06095,0.06310,-0.01521,-0.02634,0.02857,0.22665
-0.02338,-0.01606,-0.00472,-0.02636,0.05972,0.06445,-0.01495,-0.02625,0.02968,0.22423
-0.02250,-0.01558,-0.00421,-0.02471,0.06071,0.06289,-0.01481,-0.02704,0.03082,0.22582
-0.02168,-0.01541,-0.00332,-0.02591,0.06149,0.06186,-0.01548,-0.02703,0.03079,0.22660
-0.02112,-0.01556,-0.00412,-0.02472,0.06151,0.05996,-0.01470,-0.02767,0.03262,0.22688
-0.02257,-0.01573,-0.00295,-0.02516,0.06223,0.05822,-0.01522,-0.02811,0.03224,0.22787
-0.02229,-0.01506,-0.00214,-0.02379,0.06260,0.05688,-0.01497,-0.02765,0.03211,0.22974
-0.02259,-0.01477,-0.00227,-0.02305,0.06410,0.05734,-0.01442,-0.02764,0.03320,0.22767
-0.02397,-0.01493,-0.00335,-0.02355,0.06504,0.05832,-0.01379,-0.02837,0.03330,0.22480
-0.02328,-0.01533,-0.00313,-0.02243,0.06478,0.05888,-0.01365,-0.02789,0.03212,0.22322
-0.02226,-0.01530,-0.00365,-0.02098,0.06483,0.05910,-0.01379,-0.02862,0.03314,0.22248
-0.02355,-0.01582,-0.00386,-0.02197,0.06365,0.05800,-0.01392,-0.02746,0.03468,0.22138
-0.02474,-0.01587,-0.00489,-0.02095,0.06434,0.05830,-0.01344,-0.02812,0.03462,0.22318
-0.02364,-0.01503,-0.00461,-0.02078,0.06407,0.05797,-0.01320,-0.02888,0.03513,0.22407
-0.02272,-0.01486,-0.00440,-0.02281,0.06339,0.05686,-0.01289,-0.02796,0.03525,0.22658
-0.02304,-0.01522,-0.00469,-0.02391,0.06348,0.05874,-0.01345,-0.02892,0.03673,0.22946
-0.02160,-0.01491,-0.00535,-0.02303,0.06382,0.05989,-0.01272,-0.02974,0.03683,0.23017
-0.02044,-0.01412,-0.00628,-0.02301,0.06194,0.06099,-0.01246,-0.03035,0.03788,0.22989
-0.02169,-0.01462,-0.00636,-0.02195,0.06245,0.06163,-0.01219,-0.03032,0.03965,0.22891
-0.02170,-0.01444,-0.00727,-0.02040,0.06299,0.06010,-0.01231,-0.03073,0.03933,0.22918
-0.02263,-0.01428,-0.00829,-0.01980,0.06145,0.05862,-0.01155,-0.03060,0.03941,0.22938
-0.02312,-0.01510,-0.00849,-0.02111,0.06251,0.05786,-0.01152,-0.03010,0.03966,0.22796
-0.02408,-0.01518,-0.00817,-0.02297,0.06181,0.05720,-0.01072,-0.02993,0.03815,0.22502
-0.02403,-0.01572,-0.00874,-0.02427,0.06093,0.05889,-0.01057,-0.03070,0.03853,0.22616
-0.02318,-0.01519,-0.00842,-0.02476,0.05999,0.05714,-0.01073,-0.03182,0.03851,0.22740
-0.02252,-0.01587,-0.00770,-0.02363,0.05925,0.05628,-0.01145,-0.03194,0.03906,0.22550
-0.02372,-0.01616,-0.00694,-0.02488,0.05862,0.05683,-0.01187,-0.03142,0.04000,0.22614
-0.02248,-0.01582,-0.00588,-0.02348,0.05947,0.05527,-0.01223,-0.03210,0.03927,0.22435
-0.02189,-0.01517,-0.00619,-0.02228,0.05801,0.05391,-0.01138,-0.03164,0.03897,0.22307
-0.02234,-0.01489,-0.00599,-0.02167,0.05847,0.05437,-0.01112,-0.03072,0.03762,0.22192
-0.02122,-0.01559,-0.00520,-0.02135,0.05978,0.05549,-0.01068,-0.03039,0.03711,0.22057
-0.02027,-0.01467,-0.00455,-0.02284,0.05921,0.05576,-0.01031,-0.02940,0.03887,0.22107
-0.02016,-0.01493,-0.00367,-0.02282,0.05986,0.05657,-0.01013,-0.03030,0.03884,0.22190
-0.02013,-0.01412,-0.00258,-0.02484,0.05838,0.05692,-0.01055,-0.03134,0.03761,0.21976
-0.02118,-0.01450,-0.00250,-0.02549,0.05927,0.05573,-0.01098,-0.03079,0.03924,0.22158
-0.02165,-0.01479,-0.00209,-0.02536,0.05994,0.05741,-0.01151,-0.02963,0.03881,0.21864
-0.02235,-0.01391,-0.00300,-0.02342,0.06166,0.05812,-0.01190,-0.02984,0.03903,0.21872
-0.02228,-0.01390,-0.00319,-0.02243,0.06309,0.05742,-0.01165,-0.03063,0.03767,0.22068
-0.02211,-0.01362,-0.00376,-0.02145,0.06162,0.05875,-0.01218,-0.03022,0.03758,0.22344
-0.02337,-0.01443,-0.00474,-0.01953,0.06078,0.05878,-0.01271,-0.02926,0.03615,0.22336
-0.02407,-0.01361,-0.00531,-0.02150,0.06148,0.05765,-0.01182,-0.02851,0.03597,0.22168
-0.02529,-0.01387,-0.00419,-0.02052,0.06252,0.05849,-0.01141,-0.02746,0.03674,0.22213
-0.02635,-0.01381,-0.00408,-0.02159,0.06377,0.05863,-0.01175,-0.02769,0.03598,0.22281
-0.02584,-0.01334,-0.00489,-0.02221,0.06503,0.06028,-0.01102,-0.02734,0.03604,0.22227
-0.02710,-0.01417,-0.00576,-0.02362,0.06335,0.05913,-0.01142,-0.02854,0.03771,0.22005
-0.02641,-0.01455,-0.00647,-0.02267,0.06362,0.06002,-0.01144,-0.02790,0.03914,0.22261
-0.02582,-0.01539,-0.00638,-0.02379,0.06180,0.05978,-0.01167,-0.02905,0.03801,0.22125
-0.02450,-0.01484,-0.00530,-0.02520,0.06353,0.06110,-0.01093,-0.02897,0.03891,0.21985
-0.02577,-0.01514,-0.00612,-0.02697,0.06362,0.05985,-0.01164,-0.02923,0.03965,0.21818
-0.02567,-0.01476,-0.00553,-0.02843,0.06253,0.05858,-0.01076,-0.02922,0.03974,0.21834
-0.02438,-0.01437,-0.00429,-0.03016,0.06323,0.05879,-0.01146,-0.02920,0.04042,0.21963
-0.02577,-0.01526,-0.00554,-0.03103,0.06135,0.06065,-0.01056,-0.02826,0.03952,0.21898
-0.02657,-0.01584,-0.00603,-0.02923,0.06018,0.06123,-0.00992,-0.02812,0.03896,0.21792
-0.02581,-0.01673,-0.00682,-0.02725,0.06061,0.06092,-0.01076,-0.02728,0.03876,0.21641
-0.02539,-0.01593,-0.00619,-0.02807,0.06090,0.06123,-0.01061,-0.02827,0.03913,0.21412
-0.02446,-0.01526,-0.00525,-0.02654,0.06212,0.06131,-0.01100,-0.02898,0.03747,0.21324
-0.02385,-0.01587,-0.00603,-0.02567,0.06044,0.06120,-0.01009,-0.02856,0.03818,0.21087
-0.02309,-0.01584,-0.00529,-0.02423,0.06059,0.06201,-0.00989,-0.02891,0.03648,0.21299
-0.02453,-0.01514,-0.00463,-0.02349,0.06063,0.06069,-0.01005,-0.02877,0.03552,0.21470
-0.02543,-0.01565,-0.00340,-0.02170,0.06115,0.06016,-0.01022,-0.02910,0.03532,0.21348
-0.02612,-0.01613,-0.00420,-0.02291,0.06021,0.06061,-0.01112,-0.02833,0.03363,0.21435
-0.02615,-0.01596,-0.00376,-0.02351,0.06152,0.05905,-0.01102,-0.02794,0.03230,0.21450
-0.02673,-0.01571,-0.00323,-0.02391,0.06342,0.05792,-0.01014,-0.02875,0.03314,0.21326
-0.02756,-0.01588,-0.00378,-0.02537,0.06517,0.05595,-0.00941,-0.02940,0.03403,0.21148
-0.02755,-0.01612,-0.00352,-0.02531,0.06391,0.05494,-0.00971,-0.02971,0.03328,0.21129
-0.02789,-0.01642,-0.00454,-0.02673,0.06544,0.05689,-0.00895,-0.03031,0.03232,0.20970
-0.02865,-0.01642,-0.00381,-0.02593,0.06467,0.05500,-0.00986,-0.02910,0.03087,0.21192
-0.02925,-0.01670,-0.00363,-0.02714,0.06290,0.05696,-0.00897,-0.02798,0.03202,0.21000
-0.02970,-0.01622,-0.00354,-0.02616,0.06203,0.05492,-0.00851,-0.02741,0.03345,0.20993
-0.03114,-0.01606,-0.00295,-0.02427,0.06175,0.05506,-0.00906,-0.02759,0.03212,0.21167
-0.03103,-0.01598,-0.00266,-0.02609,0.06172,0.05427,-0.00919,-0.02842,0.03116,0.21028
-0.03126,-0.01513,-0.00239,-0.02494,0.06119,0.05479,-0.00874,-0.02816,0.03074,0.21192
-0.03018,-0.01608,-0.00234,-0.02346,0.06215,0.05450,-0.00812,-0.02817,0.03155,0.21056
-0.02890,-0.01684,-0.00262,-0.02369,0.06164,0.05591,-0.00774,-0.02745,0.03020,0.20826
-0.03018,-0.01763,-0.00216,-0.02343,0.06035,0.05498,-0.00808,-0.02656,0.03064,0.21016
-0.03094,-0.01731,-0.00324,-0.02444,0.06191,0.05343,-0.00876,-0.02670,0.03178,0.20755
-0.03119,-0.01724,-0.00248,-0.02539,0.06019,0.05339,-0.00936,-0.02687,0.03334,0.20620
-0.03128,-0.01799,-0.00159,-0.02693,0.05927,0.05191,-0.01000,-0.02648,0.03279,0.20470
-0.03229,-0.01838,-0.00067,-0.02666,0.05736,0.05330,-0.01014,-0.02742,0.03116,0.20616
-0.03104,-0.01814,-0.00024,-0.02827,0.05561,0.05448,-0.01083,-0.02774,0.03169,0.20908
-0.03098,-0.01729,-0.00001,-0.02761,0.05386,0.05321,-0.01164,-0.02708,0.03191,0.20633
-0.03234,-0.01785,-0.00008,-0.02600,0.05573,0.05280,-0.01170,-0.02662,0.03117,0.20521
-0.03372,-0.01702,-0.00074,-0.02750,0.05727,0.05146,-0.01240,-0.02665,0.03089,0.20297
-0.03399,-0.01754,-0.00114,-0.02790,0.05825,0.05061,-0.01315,-0.02663,0.03248,0.20211
-0.03512,-0.01721,-0.00181,-0.02726,0.05942,0.05034,-0.01271,-0.02697,0.03096,0.20171
-0.03417,-0.01706,-0.00234,-0.02757,0.06083,0.05142,-0.01249,-0.02811,0.03271,0.20075
-0.03432,-0.01631,-0.00252,-0.02876,0.06062,0.04986,-0.01242,-0.02801,0.03267,0.19913
-0.03285,-0.01711,-0.00133,-0.02955,0.06252,0.04819,-0.01312,-0.02918,0.03133,0.19760
-0.03270,-0.01687,-0.00206,-0.03089,0.06328,0.04782,-0.01249,-0.02900,0.02968,0.19544
-0.03199,-0.01609,-0.00272,-0.03147,0.06472,0.04838,-0.01208,-0.02799,0.02993,0.19819
-0.03294,-0.01675,-0.00321,-0.03161,0.06345,0.04906,-0.01163,-0.02898,0.02946,0.19787
-0.03329,-0.01639,-0.00345,-0.03212,0.06217,0.05038,-0.01096,-0.03000,0.02938,0.19520
-0.03224,-0.01575,-0.00455,-0.03362,0.06294,0.05043,-0.01062,-0.03093,0.03028,0.19794
-0.03373,-0.01581,-0.00525,-0.03376,0.06131,0.04841,-0.01074,-0.03055,0.02904,0.19729
-0.03465,-0.01571,-0.00555,-0.03485,0.06184,0.04933,-0.00985,-0.03010,0.02914,0.19798
-0.03392,-0.01553,-0.00676,-0.03689,0.06298,0.04812,-0.01050,-0.02913,0.02753,0.19682
-0.03245,-0.01521,-0.00683,-0.03709,0.06378,0.04633,-0.01080,-0.02862,0.02697,0.19696
-0.03104,-0.01455,-0.00561,-0.03876,0.06219,0.04439,-0.01115,-0.02814,0.02721,0.19454
-0.03175,-0.01445,-0.00613,-0.03914,0.06159,0.04414,-0.01198,-0.02760,0.02803,0.19574
-0.03303,-0.01420,-0.00699,-0.04001,0.06032,0.04600,-0.01226,-0.02870,0.02880,0.19582
-0.03262,-0.01490,-0.00765,-0.04128,0.06105,0.04456,-0.01137,-0.02985,0.02773,0.19872
-0.03178,-0.01579,-0.00641,-0.04001,0.06172,0.04311,-0.01112,-0.02895,0.02875,0.19769
-0.03181,-0.01629,-0.00622,-0.03847,0.06006,0.04422,-0.01079,-0.02878,0.03020,0.19943
-0.03287,-0.01612,-0.00518,-0.03933,0.06132,0.04584,-0.01144,-0.02978,0.03113,0.20198
-0.03334,-0.01625,-0.00508,-0.04084,0.06154,0.04445,-0.01079,-0.02969,0.02983,0.19954
-0.03277,-0.01631,-0.00618,-0.04245,0.06178,0.04416,-0.01070,-0.03017,0.03169,0.19791
-0.03172,-0.01548,-0.00681,-0.04436,0.06115,0.04372,-0.01075,-0.02986,0.03112,0.19935
-0.03205,-0.01478,-0.00712,-0.04537,0.05966,0.04274,-0.01041,-0.02996,0.03056,0.19806
-0.03176,-0.01554,-0.00779,-0.04501,0.05942,0.04354,-0.01110,-0.03005,0.03191,0.19753
-0.03081,-0.01617,-0.00831,-0.04624,0.06108,0.04537,-0.01168,-0.03006,0.03170,0.19935
-0.03202,-0.01567,-0.00844,-0.04676,0.06227,0.04332,-0.01143,-0.02960,0.03164,0.19817
-0.03309,-0.01507,-0.00773,-0.04477,0.06139,0.04304,-0.01087,-0.02904,0.03188,0.20035
-0.03326,-0.01475,-0.00824,-0.04300,0.06228,0.04279,-0.01151,-0.02804,0.03173,0.19872
-0.03354,-0.01511,-0.00897,-0.04333,0.06358,0.04463,-0.01229,-0.02691,0.03255,0.19884
-0.03383,-0.01462,-0.00772,-0.04379,0.06385,0.04303,-0.01303,-0.02594,0.03318,0.19901
-0.03285,-0.01371,-0.00851,-0.04213,0.06525,0.04108,-0.01362,-0.02661,0.03147,0.20090
-0.03371,-0.01315,-0.00956,-0.04275,0.06404,0.04198,-0.01452,-0.02555,0.03162,0.20160
-0.03489,-0.01303,-0.01010,-0.04355,0.06322,0.04266,-0.01385,-0.02481,0.03188,0.20181
-0.03426,-0.01370,-0.01136,-0.04191,0.06431,0.04429,-0.01308,-0.02508,0.03334,0.20354
-0.03330,-0.01310,-0.01180,-0.04268,0.06334,0.04536,-0.01345,-0.02597,0.03354,0.20235
-0.03362,-0.01350,-0.01055,-0.04444,0.06315,0.04361,-0.01283,-0.02611,0.03413,0.20393
-0.03253,-0.01426,-0.01175,-0.04249,0.06308,0.04304,-0.01213,-0.02723,0.03600,0.20134
-0.03291,-0.01500,-0.01057,-0.04296,0.06490,0.04496,-0.01265,-0.02661,0.03530,0.20318
-0.03166,-0.01430,-0.01014,-0.04239,0.06314,0.04337,-0.01315,-0.02551,0.03670,0.20504
-0.03257,-0.01524,-0.01109,-0.04427,0.06238,0.04259,-0.01298,-0.02456,0.03815,0.20352
-0.03241,-0.01434,-0.01196,-0.04352,0.06212,0.04349,-0.01272,-0.02436,0.03770,0.20619
-0.03240,-0.01368,-0.01132,-0.04453,0.06243,0.04460,-0.01316,-0.02418,0.03646,0.20710
-0.03221,-0.01431,-0.01089,-0.04577,0.06076,0.04553,-0.01381,-0.02305,0.03646,0.20887
-0.03232,-0.01502,-0.01001,-0.04550,0.05970,0.04449,-0.01468,-0.02250,0.03507,0.20733
-0.03084,-0.01431,-0.00972,-0.04618,0.05868,0.04558,-0.01497,-0.02342,0.03543,0.20511
-0.03109,-0.01470,-0.01037,-0.04503,0.05923,0.04720,-0.01485,-0.02287,0.03609,0.20431
-0.02994,-0.01533,-0.01163,-0.04407,0.06068,0.04704,-0.01447,-0.02237,0.03729,0.20642
-0.03004,-0.01569,-0.01195,-0.04331,0.05948,0.04569,-0.01505,-0.02129,0.03881,0.20715
-0.03124,-0.01591,-0.01130,-0.04442,0.05815,0.04606,-0.01440,-0.02224,0.03967,0.20706
-0.03082,-0.01647,-0.01147,-0.04603,0.05990,0.04575,-0.01423,-0.02233,0.03884,0.20909
-0.03069,-0.01625,-0.01251,-0.04743,0.06015,0.04403,-0.01401,-0.02237,0.04024,0.20938
-0.03142,-0.01592,-0.01349,-0.04883,0.06135,0.04222,-0.01365,-0.02297,0.03861,0.20673
-0.03251,-0.01575,-0.01234,-0.04789,0.05971,0.04151,-0.01338,-0.02253,0.03707,0.20909
-0.03305,-0.01644,-0.01168,-0.04768,0.05900,0.03957,-0.01336,-0.02334,0.03842,0.20773
-0.03445,-0.01657,-0.01056,-0.04670,0.05917,0.04003,-0.01277,-0.02385,0.03830,0.20504
-0.03571,-0.01745,-0.01087,-0.04564,0.06054,0.04086,-0.01190,-0.02432,0.03978,0.20733
-0.03555,-0.01765,-0.01015,-0.04711,0.05901,0.04282,-0.01236,-0.02487,0.04127,0.20949
-0.03510,-0.01732,-0.00975,-0.04863,0.05815,0.04435,-0.01217,-0.02533,0.04146,0.21071
-0.03588,-0.01764,-0.01077,-0.04757,0.05874,0.04258,-0.01257,-0.02609,0.04144,0.20872
-0.03724,-0.01763,-0.00988,-0.04861,0.05809,0.04256,-0.01284,-0.02723,0.04007,0.20682
-0.03861,-0.01849,-0.01103,-0.04683,0.05995,0.04335,-0.01347,-0.02813,0.04097,0.20564
-0.03955,-0.01884,-0.01116,-0.04510,0.05914,0.04405,-0.01434,-0.02927,0.04184,0.20500
-0.03807,-0.01810,-0.01048,-0.04368,0.06089,0.04532,-0.01487,-0.02913,0.04329,0.20604
-0.03933,-0.01812,-0.01040,-0.04539,0.06137,0.04425,-0.01546,-0.02945,0.04266,0.20567
-0.03922,-0.01778,-0.01134,-0.04714,0.06245,0.04244,-0.01613,-0.02944,0.04298,0.20533
-0.03946,-0.01848,-0.01149,-0.04654,0.06154,0.04058,-0.01660,-0.02935,0.04126,0.20727
-0.04010,-0.01826,-0.01252,-0.04831,0.06336,0.03903,-0.01672,-0.02993,0.04312,0.20959
-0.04085,-0.01805,-0.01165,-0.04686,0.06397,0.03814,-0.01739,-0.02878,0.04313,0.20894
-0.04057,-0.01760,-0.01086,-0.04746,0.06371,0.03636,-0.01809,-0.02922,0.04193,0.20906
-0.03972,-0.01806,-0.01046,-0.04724,0.06540,0.03758,-0.01729,-0.03040,0.04043,0.20780
-0.04053,-0.01777,-0.01087,-0.04675,0.06367,0.03629,-0.01765,-0.03040,0.03859,0.21017
-0.04203,-0.01823,-0.01055,-0.04586,0.06357,0.03600,-0.01680,-0.03031,0.03737,0.21170
-0.04269,-0.01881,-0.00987,-0.04536,0.06214,0.03456,-0.01605,-0.03149,0.03705,0.20992
-0.04255,-0.01815,-0.00868,-0.04520,0.06083,0.03619,-0.01629,-0.03258,0.03633,0.21221
-0.04391,-0.01752,-0.00920,-0.04566,0.06176,0.03520,-0.01673,-0.03237,0.03734,0.21021
-0.04278,-0.01743,-0.00993,-0.04682,0.06300,0.03596,-0.01665,-0.03268,0.03812,0.20917
-0.04340,-0.01673,-0.01098,-0.04605,0.06182,0.03465,-0.01666,-0.03165,0.03960,0.20671
-0.04456,-0.01598,-0.01205,-0.04461,0.06278,0.03579,-0.01625,-0.03124,0.04087,0.20802
-0.04328,-0.01665,-0.01144,-0.04313,0.06410,0.03699,-0.01704,-0.03071,0.04030,0.21023
-0.04224,-0.01617,-0.01095,-0.04275,0.06560,0.03901,-0.01743,-0.03084,0.03873,0.21151
-0.04316,-0.01626,-0.01078,-0.04194,0.06411,0.03932,-0.01752,-0.03170,0.03797,0.21223
-0.04420,-0.01661,-0.01112,-0.04330,0.06405,0.03755,-0.01707,-0.03140,0.03935,0.21468
-0.04530,-0.01576,-0.00985,-0.04190,0.06521,0.03876,-0.01715,-0.03043,0.04009,0.21682
-0.04476,-0.01491,-0.01007,-0.04095,0.06543,0.03923,-0.01769,-0.03115,0.04129,0.21713
-0.04425,-0.01476,-0.00997,-0.03899,0.06471,0.03904,-0.01823,-0.03132,0.04245,0.21647
-0.04491,-0.01429,-0.00893,-0.04104,0.06600,0.03804,-0.01732,-0.03078,0.04361,0.21550
-0.04548,-0.01499,-0.00942,-0.04007,0.06560,0.03869,-0.01719,-0.03090,0.04365,0.21578
-0.04593,-0.01467,-0.00846,-0.03938,0.06432,0.03787,-0.01729,-0.03154,0.04403,0.21620
-0.04584,-0.01435,-0.00886,-0.03896,0.06564,0.03857,-0.01766,-0.03059,0.04471,0.21838
-0.04661,-0.01353,-0.00770,-0.04053,0.06481,0.03955,-0.01779,-0.03116,0.04654,0.21614
-0.04706,-0.01334,-0.00869,-0.04129,0.06627,0.03858,-0.01787,-0.03021,0.04581,0.21510
-0.04631,-0.01320,-0.00857,-0.04170,0.06794,0.03741,-0.01822,-0.02910,0.04755,0.21656
-0.04600,-0.01306,-0.00979,-0.04009,0.06795,0.03756,-0.01765,-0.02822,0.04741,0.21553
-0.04695,-0.01262,-0.01066,-0.04048,0.06835,0.03731,-0.01759,-0.02770,0.04882,0.21570
-0.04675,-0.01356,-0.00954,-0.04214,0.06888,0.03549,-0.01761,-0.02665,0.05025,0.21433
-0.04610,-0.01313,-0.00988,-0.04227,0.07004,0.03656,-0.01804,-0.02774,0.05193,0.21308
-0.04534,-0.01291,-0.01033,-0.04044,0.06970,0.03729,-0.01807,-0.02772,0.05327,0.21342
-0.04649,-0.01333,-0.01031,-0.04116,0.06790,0.03565,-0.01725,-0.02703,0.05447,0.21503
-0.04564,-0.01396,-0.00911,-0.04151,0.06741,0.03436,-0.01686,-0.02689,0.05437,0.21311
-0.04577,-0.01314,-0.01011,-0.03997,0.06817,0.03429,-0.01669,-0.02617,0.05423,0.21502
-0.04519,-0.01384,-0.00950,-0.03906,0.06849,0.03493,-0.01635,-0.02534,0.05418,0.21610
-0.04654,-0.01311,-0.00971,-0.03947,0.06838,0.03594,-0.01673,-0.02570,0.05574,0.21678
-0.04640,-0.01338,-0.00897,-0.04017,0.06757,0.03616,-0.01725,-0.02689,0.05700,0.21761
-0.04659,-0.01343,-0.00805,-0.04156,0.06700,0.03521,-0.01775,-0.02737,0.05737,0.21828
-0.04568,-0.01411,-0.00805,-0.04091,0.06690,0.03514,-0.01688,-0.02744,0.05822,0.22097
-0.04492,-0.01429,-0.00928,-0.04008,0.06672,0.03383,-0.01649,-0.02691,0.06000,0.22134
-0.04546,-0.01401,-0.00869,-0.03918,0.06590,0.03522,-0.01736,-0.02729,0.06174,0.21866
-0.04457,-0.01438,-0.00868,-0.03793,0.06509,0.03475,-0.01810,-0.02707,0.06214,0.21869
-0.04567,-0.01435,-0.00841,-0.03772,0.06652,0.03407,-0.01733,-0.02681,0.06088,0.21602
-0.04587,-0.01363,-0.00766,-0.03840,0.06767,0.03368,-0.01706,-0.02625,0.06191,0.21580
-0.04726,-0.01303,-0.00833,-0.03754,0.06929,0.03216,-0.01637,-0.02746,0.06189,0.21346
-0.04871,-0.01383,-0.00744,-0.03610,0.06825,0.03344,-0.01662,-0.02792,0.06161,0.21142
-0.04919,-0.01348,-0.00818,-0.03620,0.06828,0.03163,-0.01735,-0.02722,0.06066,0.21403
-0.04988,-0.01363,-0.00779,-0.03628,0.07009,0.03000,-0.01810,-0.02698,0.05997,0.21178
-0.05098,-0.01288,-0.00766,-0.03508,0.06840,0.02940,-0.01738,-0.02638,0.06161,0.20939
-0.05056,-0.01283,-0.00651,-0.03676,0.06867,0.02753,-0.01804,-0.02710,0.06126,0.20927
-0.05104,-0.01367,-0.00661,-0.03501,0.06817,0.02592,-0.01716,-0.02775,0.06212,0.20992
-0.05057,-0.01373,-0.00706,-0.03368,0.06812,0.02532,-0.01653,-0.02872,0.06191,0.20933
-0.04980,-0.01342,-0.00812,-0.03353,0.06628,0.02578,-0.01712,-0.02826,0.06316,0.21040
-0.05109,-0.01252,-0.00895,-0.03276,0.06811,0.02618,-0.01654,-0.02740,0.06150,0.21139
-0.04995,-0.01306,-0.00772,-0.03224,0.06948,0.02557,-0.01631,-0.02840,0.06320,0.21093
-0.05097,-0.01313,-0.00818,-0.03147,0.06802,0.02642,-0.01580,-0.02949,0.06149,0.20821
-0.05073,-0.01363,-0.00801,-0.03033,0.06641,0.02476,-0.01659,-0.02879,0.05967,0.20881
-0.05138,-0.01337,-0.00806,-0.02952,0.06751,0.02554,-0.01657,-0.02771,0.05859,0.21069
-0.05163,-0.01394,-0.00849,-0.02758,0.06685,0.02728,-0.01641,-0.02757,0.05687,0.20803
-0.05059,-0.01310,-0.00800,-0.02606,0.06758,0.02919,-0.01711,-0.02856,0.05697,0.20657
-0.04988,-0.01313,-0.00900,-0.02575,0.06684,0.02788,-0.01761,-0.02821,0.05621,0.20464
-0.05026,-0.01392,-0.00788,-0.02713,0.06523,0.02687,-0.01826,-0.02837,0.05629,0.20508
-0.05089,-0.01467,-0.00818,-0.02808,0.06579,0.02503,-0.01743,-0.02844,0.05541,0.20420
-0.05052,-0.01553,-0.00857,-0.02683,0.06597,0.02612,-0.01759,-0.02770,0.05499,0.20294
